type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,bot_id,bot_profile,last_read,attachments,edited,inviter,channel_name
message,,1620290830.0047,U01RV3K524T,<https://goo.gl/maps/x6iJJ2qvcdTjCdyQ7>,530939b1-35d3-4cf1-946d-37e18ea70e46,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '96eac43da464', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875837396901_96eac43da4641e00e5fe_72.jpg', 'first_name': 'Olubunmi', 'real_name': 'Olubunmi Haastrup', 'display_name': '', 'team': 'T01RBRV5F7H', 'name': 'habimcrown', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'e4Q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://goo.gl/maps/x6iJJ2qvcdTjCdyQ7'}]}]}]","[{'name': 'eyes', 'users': ['U01RW140HBP'], 'count': 1}, {'name': 'raised_hands', 'users': ['U01RXCQHMHT', 'U01S1CWGTU4', 'U01S65G72SY', 'U01RKN0EGDV'], 'count': 4}, {'name': '+1', 'users': ['U01S79YDELR'], 'count': 1}]",,,,,,,,,,,,,,,,"[{'title': 'Afro-Base Interl. Kitchen Berlin', 'title_link': 'https://goo.gl/maps/x6iJJ2qvcdTjCdyQ7', 'text': '★★★★★ · Restaurant · Buschkrugallee 103', 'fallback': 'Afro-Base Interl. Kitchen Berlin', 'thumb_url': 'https://lh5.googleusercontent.com/p/AF1QipOMtRgZKh5QLIZrzcsgbFee-gjFkVt99U-lq9br', 'from_url': 'https://goo.gl/maps/x6iJJ2qvcdTjCdyQ7', 'thumb_width': 384, 'thumb_height': 512, 'service_icon': 'https://www.google.com/favicon.ico', 'service_name': 'google.com', 'id': 1, 'original_url': 'https://goo.gl/maps/x6iJJ2qvcdTjCdyQ7'}]",,,funcommittee
message,,1620290873.006,U01RW140HBP,when i get back to berlin im going :arrow_up:,bd53ab4a-c8e6-4261-b2fe-d1c1ecab0986,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Uqu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'when i get back to berlin im going '}, {'type': 'emoji', 'name': 'arrow_up'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620290890.0063,U01RV3K524T,"<@U01S133DZ9A>, <@U01S79YDELR> <@U01RRV4JX6Z> you can check out that Nigerian kitchen.",fa0fc3a9-075b-4411-bfb3-616d17c964eb,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '96eac43da464', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875837396901_96eac43da4641e00e5fe_72.jpg', 'first_name': 'Olubunmi', 'real_name': 'Olubunmi Haastrup', 'display_name': '', 'team': 'T01RBRV5F7H', 'name': 'habimcrown', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yOrq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01S133DZ9A'}, {'type': 'text', 'text': ', '}, {'type': 'user', 'user_id': 'U01S79YDELR'}, {'type': 'text', 'text': ' '}, {'type': 'user', 'user_id': 'U01RRV4JX6Z'}, {'type': 'text', 'text': ' you can check out that Nigerian kitchen.'}]}]}]","[{'name': 'heart_eyes', 'users': ['U01RRV4JX6Z', 'U01S79YDELR'], 'count': 2}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291315.0072,U01S7KCL3DF,do they do takeaway during lockdown? maybe I can find an NK buddy to go,5e428fcc-b60f-495a-b53a-8c2009e7b142,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'mBC3G', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'do they do takeaway during lockdown? maybe I can find an NK buddy to go'}]}]}]","[{'name': 'ok_hand', 'users': ['U01RN7BVD1C'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291395.0073,U01RV3K524T,Yes you can call to order and request how spicy you would like it,9ca3d300-29d9-4a12-ac63-c14d2d810b47,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '96eac43da464', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875837396901_96eac43da4641e00e5fe_72.jpg', 'first_name': 'Olubunmi', 'real_name': 'Olubunmi Haastrup', 'display_name': '', 'team': 'T01RBRV5F7H', 'name': 'habimcrown', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '/9x', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yes you can call to order and request how spicy you would like it'}]}]}]","[{'name': 'raised_hands', 'users': ['U01S1CWGTU4', 'U01RXCQHMHT', 'U01S79YDELR'], 'count': 3}, {'name': 'hot_pepper', 'users': ['U01S7KCL3DF'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291444.0074,U01RV3K524T,They also have Nigerian beers...Guinness,14776f1e-4c4c-4f56-a065-ffaad7f839e9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '96eac43da464', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875837396901_96eac43da4641e00e5fe_72.jpg', 'first_name': 'Olubunmi', 'real_name': 'Olubunmi Haastrup', 'display_name': '', 'team': 'T01RBRV5F7H', 'name': 'habimcrown', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '3j8Q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'They also have Nigerian beers...Guinness'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291525.0078,U01RXCQHMHT,let's goooooo,f3d8291d-c471-4ab4-9725-637933f7cbc2,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'sFix', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""let's goooooo""}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291584.0081,U01RRV4JX6Z,It could be combined with a walk in Britzer Garden,e255823a-6b98-4da7-a055-8489b1cc6dce,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'WRfT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'It could be combined with a walk in Britzer Garden'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291820.0085,U01S7KCL3DF,Yummy guinness.... If they blast some reggae in the street it'll be like university days all over again,8d7b02e0-6f5e-4cb6-b74c-bd4ccb49c666,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '2+QD', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""Yummy guinness.... If they blast some reggae in the street it'll be like university days all over again""}]}]}]","[{'name': 'joy', 'users': ['U01RXCQHMHT'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1620291906.0091,U01RW140HBP,guinness--- is a nigerian beer ?? what happened to the irish,3168724f-2978-404b-8abc-01623e3a8ecf,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '5D4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'guinness--- is a nigerian beer ?? what happened to the irish'}]}]}]",,,,,1620291906.0091,13.0,3.0,1620293099.012,"['U01S7KCL3DF', 'U01RW140HBP', 'U01RW2X7S9Z']","[{'user': 'U01S7KCL3DF', 'ts': '1620292017.009200'}, {'user': 'U01RW140HBP', 'ts': '1620292119.009500'}, {'user': 'U01S7KCL3DF', 'ts': '1620292208.009700'}, {'user': 'U01S7KCL3DF', 'ts': '1620292238.009900'}, {'user': 'U01RW140HBP', 'ts': '1620292669.010100'}, {'user': 'U01RW140HBP', 'ts': '1620292700.010300'}, {'user': 'U01RW2X7S9Z', 'ts': '1620292738.010700'}, {'user': 'U01RW140HBP', 'ts': '1620292782.010900'}, {'user': 'U01RW2X7S9Z', 'ts': '1620292805.011100'}, {'user': 'U01S7KCL3DF', 'ts': '1620292839.011300'}, {'user': 'U01RW140HBP', 'ts': '1620293021.011600'}, {'user': 'U01RW140HBP', 'ts': '1620293051.011800'}, {'user': 'U01RW140HBP', 'ts': '1620293099.012000'}]",0.0,0.0,,,,,,,,funcommittee
message,,1620292017.0092,U01S7KCL3DF,<https://www.smithsonianmag.com/arts-culture/how-guinness-became-african-favorite-180950097/>,13207f99-d855-49c8-a490-c9da3b4b5320,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '1RbM', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.smithsonianmag.com/arts-culture/how-guinness-became-african-favorite-180950097/'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,"[{'service_name': 'Smithsonian Magazine', 'title': 'How Guinness Became an African Favorite', 'title_link': 'https://www.smithsonianmag.com/arts-culture/how-guinness-became-african-favorite-180950097/', 'text': ""The stout's success stems from a long history of colonial export and locally driven marketing campaigns"", 'fallback': 'Smithsonian Magazine: How Guinness Became an African Favorite', 'image_url': 'https://thumbs-prod.si-cdn.com/YVEFcLKa7PoudFj-p7Td4sA6Tx4=/800x600/filters:no_upscale()/https://public-media.si-cdn.com/filer/7a/23/7a239d25-94a9-49d9-adee-856cf102edb1/5504735567_cc1958c666_b.jpg', 'from_url': 'https://www.smithsonianmag.com/arts-culture/how-guinness-became-african-favorite-180950097/', 'image_width': 333, 'image_height': 250, 'image_bytes': 119519, 'service_icon': 'https://static-media.smithsonianmag.com/img/Smithsonian-mag-Icon-60.png', 'id': 1, 'original_url': 'https://www.smithsonianmag.com/arts-culture/how-guinness-became-african-favorite-180950097/'}]",,,funcommittee
message,,1620292119.0095,U01RW140HBP,wowsers - i never knew this! wonder if it tastes different ?? guinness in ireland tastes different to guinness in bedford,0220cf58-aef4-4d20-886b-6563d6cd6314,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'm9Ok', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'wowsers - i never knew this! wonder if it tastes different ?? guinness in ireland tastes different to guinness in bedford'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292208.0097,U01S7KCL3DF,"guinness export is a different, heavier breed",e93442a0-22ab-4992-af4f-4cc3e06011d0,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'qFkl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'guinness export is a different, heavier breed'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292238.0099,U01S7KCL3DF,"i think the stat is that more guinness is sold in africa than ireland

but as a professional data analyst i realise the differences in population size make that less impressive",39027b93-6aa3-489b-8f7c-384051b6cfd5,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yHV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i think the stat is that more guinness is sold in africa than ireland\n\nbut as a professional data analyst i realise the differences in population size make that less impressive'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292669.0101,U01RW140HBP,ooh idea for a final bootcamp data project arises - do imported beers sell more per capita in (name country in africa/asia/europe) than they do in their native countries … and heres one my favourite vizzes to get you started <https://public.tableau.com/en-us/gallery/beer-europe?tab=featured>,7f63dede-353b-4ca3-8c53-0ff0135c01ed,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Sxeo', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ooh idea for a final bootcamp data project arises - do imported beers sell more per capita in (name country in africa/asia/europe) than they do in their native countries … and heres one my favourite vizzes to get you started '}, {'type': 'link', 'url': 'https://public.tableau.com/en-us/gallery/beer-europe?tab=featured'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292700.0103,U01RW140HBP,,,,,,,,,"[{'id': 'F021SCH9LSU', 'created': 1620292697, 'timestamp': 1620292697, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW140HBP', 'editable': False, 'size': 320272, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021SCH9LSU/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021SCH9LSU/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 191, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 254, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_720.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720_w': 720, 'thumb_720_h': 382, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_800.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_800_w': 800, 'thumb_800_h': 424, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_960.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_960_w': 960, 'thumb_960_h': 509, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021SCH9LSU-3a00c80c17/image_1024.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_1024_w': 1024, 'thumb_1024_h': 543, 'original_w': 1868, 'original_h': 990, 'thumb_tiny': 'AwAZADDRxmg4HNIevSgED1oAQEe9Lx70HB70YHY/rQAuKAMUfjS0ANJOfumkz/smg9TRSGGT/dNH/ATRQKYg/A0oz3zTT1py9KAP/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW140HBP/F021SCH9LSU/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F021SCH9LSU-8957938bd0', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292738.0107,U01RW2X7S9Z,it's a lollitap graph,4021ac90-81da-4367-a625-f01efe1c6b6c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '/47', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""it's a lollitap graph""}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292782.0109,U01RW140HBP,:slightly_smiling_face:,7c5ec3b2-68ce-4979-9b21-a56d0e53a8ec,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Xhb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292805.0111,U01RW2X7S9Z,that's done in tableau?,865123c5-f9dc-43d8-b431-2448a190d4c0,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Y7uIj', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""that's done in tableau?""}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620292839.0113,U01S7KCL3DF,i’m doing my best to up the Brits average….poor show according to that,af8f7efa-df0e-45e6-9ee0-9a27a5ebe517,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'FPN', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i’m doing my best to up the Brits average….poor show according to that'}]}]}]","[{'name': 'dimitri', 'users': ['U01RW2X7S9Z'], 'count': 1}]",,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620293021.0116,U01RW140HBP,"yes, in tableau its just a bar chart Alex, with a tap logo placed at the top :slightly_smiling_face: looks great but is super simple",ebe15862-0e26-4327-82d5-6548953b834e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'ApHv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yes, in tableau its just a bar chart Alex, with a tap logo placed at the top '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}, {'type': 'text', 'text': ' looks great but is super simple'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,"{'user': 'U01RW140HBP', 'ts': '1620293123.000000'}",,funcommittee
message,,1620293051.0118,U01RW140HBP,you can do a lot with dual axis,32b4d3ab-78f6-4e27-8622-1eae43db8640,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'KJd', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'you can do a lot with dual axis'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620293099.012,U01RW140HBP,the pint glass is also filled with a bar chart (with the glass image covering any remainder of the bar),2c9e73c0-e7c3-48cf-a970-9d0daf98551f,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'zh0/O', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'the pint glass is also filled with a bar chart (with the glass image covering any remainder of the bar)'}]}]}]",,,,,1620291906.0091,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1620294549.0128,U01SJKB2MG8,"```def get_inertia(n_clusters):
    kmeans = KMeans(n_clusters=8, random_state=1234)
    
    # train your model here
    # calculate an inertia
    reture kmeans.inertia
    
cluster_range = range(1,11)

dct = {cluster_number:get_inertia(cluster_number) for cluster_number in cluster_range}```",98b5481b-8a3a-499e-8f1c-c48f6b1d305c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'TFb', 'elements': [{'type': 'rich_text_preformatted', 'elements': [{'type': 'text', 'text': 'def get_inertia(n_clusters):\n    kmeans = KMeans(n_clusters=8, random_state=1234)\n    \n    # train your model here\n    # calculate an inertia\n    reture kmeans.inertia\n    \ncluster_range = range(1,11)\n\ndct = {cluster_number:get_inertia(cluster_number) for cluster_number in cluster_range}'}]}]}]","[{'name': 'dimitri', 'users': ['U01S7KCL3DF'], 'count': 1}, {'name': 'confused_flo', 'users': ['U01SJKB2MG8'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
