type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,attachments,blocks,edited,reactions,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,parent_user_id,files,upload,display_as_bot,bot_id,bot_profile,inviter,channel_name
message,,1620988821.0093,U01RRV4JX6Z,Do you miss Argentina when you hear these songs?,8fdf7cd4-e6ae-479a-8174-09be76f4f2c8,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'r=s', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Do you miss Argentina when you hear these songs?'}]}]}]",,,1620988272.008,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620989057.0096,U01S1CWGTU4,I always miss argentinean passion haha,2cfa9604-2bc1-49a1-9348-d8e0cb1da5fb,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '09076999792d', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1868032103895_09076999792d539af81c_72.png', 'first_name': '', 'real_name': 'Antonio Saleme Sastre', 'display_name': 'Antonio Saleme Sastre', 'team': 'T01RBRV5F7H', 'name': 'salemesastre', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Z=Ld5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I always miss argentinean passion haha'}]}]}]",,,1620988272.008,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620989435.01,U01RW140HBP,<https://open.spotify.com/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg>,b11f7ec4-f8e0-4677-a6cf-eb07ed30974e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Spotify', 'service_url': 'https://spotify.com', 'title': 'A Tuba to Cuba', 'title_link': 'https://open.spotify.com/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg', 'thumb_url': 'https://i.scdn.co/image/ab67616d00001e029a6fda36950cce6653f8f9e3', 'thumb_width': 300, 'thumb_height': 300, 'fallback': 'Spotify Audio: A Tuba to Cuba', 'audio_html': '<iframe width=""300"" height=""380"" allowtransparency=""true"" frameborder=""0"" allow=""encrypted-media"" title=""Spotify Embed: A Tuba to Cuba"" src=""https://open.spotify.com/embed/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg""></iframe>', 'audio_html_width': 300, 'audio_html_height': 380, 'from_url': 'https://open.spotify.com/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/spotify.png', 'id': 1, 'original_url': 'https://open.spotify.com/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg'}]","[{'type': 'rich_text', 'block_id': 'RVxy', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://open.spotify.com/album/3eWQoEXNDLkfUadLYhdzEV?si=r2n4Ax_YQ8ez_7y2eUj-Lg'}]}]}]",,,,,,,,,,,,,,,,,,,music
message,,1620989473.0104,U01RRV4JX6Z,<@U01RW140HBP> you might like this one <https://www.youtube.com/watch?v=dldKppY1Lj0>,6d27f81e-6e4f-407a-9e09-0183eaff80d3,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Afrocubism - Afrocubism (Full Album)', 'title_link': 'https://www.youtube.com/watch?v=dldKppY1Lj0', 'author_name': 'World Circuit Records', 'author_link': 'https://www.youtube.com/c/WorldCircuitRecords', 'thumb_url': 'https://i.ytimg.com/vi/dldKppY1Lj0/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Afrocubism - Afrocubism (Full Album)', 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/dldKppY1Lj0?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'from_url': 'https://www.youtube.com/watch?v=dldKppY1Lj0', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=dldKppY1Lj0'}]","[{'type': 'rich_text', 'block_id': 'IwW7x', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01RW140HBP'}, {'type': 'text', 'text': ' you might like this one '}, {'type': 'link', 'url': 'https://www.youtube.com/watch?v=dldKppY1Lj0'}]}]}]",,"[{'name': 'pray', 'users': ['U01RW140HBP'], 'count': 1}]",1620989473.0104,1.0,1.0,1620989586.0106,['U01RRV4JX6Z'],"[{'user': 'U01RRV4JX6Z', 'ts': '1620989586.010600'}]",0.0,0.0,,,,,,,,,music
message,,1620989586.0106,U01RRV4JX6Z,"<@U01RVSTNRRT>, i am big fan of music from Mali. Do you know if there is an influence of music from Nigeria on music from Mali or vice versa?",fb386e31-4626-47a3-8ece-45f4f932fe54,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'TGqn', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01RVSTNRRT'}, {'type': 'text', 'text': ', i am big fan of music from Mali. Do you know if there is an influence of music from Nigeria on music from Mali or vice versa?'}]}]}]",,,1620989473.0104,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620989939.011,U01RRV4JX6Z,"Fatoumata Diawara, she's awesome: <https://www.youtube.com/watch?v=wnIuewiR-1Q&amp;list=PLetv3SCC-r3YFYYCpNmQXv7bC561HnDac>",1504aa70-6207-42c7-a411-88aef219711b,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Fatoumata Diawara - Bissa (Official Audio)', 'title_link': 'https://www.youtube.com/watch?v=wnIuewiR-1Q', 'author_name': 'World Circuit Records', 'author_link': 'https://www.youtube.com/c/WorldCircuitRecords', 'thumb_url': 'https://i.ytimg.com/vi/wnIuewiR-1Q/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Fatoumata Diawara - Bissa (Official Audio)', 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/wnIuewiR-1Q?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'from_url': 'https://www.youtube.com/watch?v=wnIuewiR-1Q', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=wnIuewiR-1Q&amp;list=PLetv3SCC-r3YFYYCpNmQXv7bC561HnDac'}]","[{'type': 'rich_text', 'block_id': 'HYOt=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""Fatoumata Diawara, she's awesome: ""}, {'type': 'link', 'url': 'https://www.youtube.com/watch?v=wnIuewiR-1Q&list=PLetv3SCC-r3YFYYCpNmQXv7bC561HnDac'}]}]}]",,,1620989939.011,13.0,3.0,1620995326.014,"['U01S1CWGTU4', 'U01RW140HBP', 'U01RRV4JX6Z']","[{'user': 'U01S1CWGTU4', 'ts': '1620990748.011600'}, {'user': 'U01RW140HBP', 'ts': '1620991804.011800'}, {'user': 'U01RW140HBP', 'ts': '1620991863.012000'}, {'user': 'U01RRV4JX6Z', 'ts': '1620992790.012200'}, {'user': 'U01RRV4JX6Z', 'ts': '1620992857.012400'}, {'user': 'U01RW140HBP', 'ts': '1620993037.012600'}, {'user': 'U01RRV4JX6Z', 'ts': '1620993180.012800'}, {'user': 'U01RW140HBP', 'ts': '1620993273.013000'}, {'user': 'U01RW140HBP', 'ts': '1620993368.013200'}, {'user': 'U01RRV4JX6Z', 'ts': '1620993494.013400'}, {'user': 'U01RW140HBP', 'ts': '1620993528.013600'}, {'user': 'U01S1CWGTU4', 'ts': '1620994966.013800'}, {'user': 'U01RW140HBP', 'ts': '1620995326.014000'}]",0.0,0.0,,,,,,,,,music
message,,1620989968.0112,U01S1CWGTU4,"<https://www.youtube.com/watch?v=fGwPjLfTuk4> I love this guy from brasil, not just because he is playing an argentinean song hahaha .... he is great!",10882edb-cedb-4e51-962a-1c3d66475ae9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '09076999792d', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1868032103895_09076999792d539af81c_72.png', 'first_name': '', 'real_name': 'Antonio Saleme Sastre', 'display_name': 'Antonio Saleme Sastre', 'team': 'T01RBRV5F7H', 'name': 'salemesastre', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Yamandu toca Chacarera (La Pesada) Luís Salinas', 'title_link': 'https://www.youtube.com/watch?v=fGwPjLfTuk4', 'author_name': 'Yamandu Costa', 'author_link': 'https://www.youtube.com/c/yamandutube', 'thumb_url': 'https://i.ytimg.com/vi/fGwPjLfTuk4/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Yamandu toca Chacarera (La Pesada) Luís Salinas', 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/fGwPjLfTuk4?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'from_url': 'https://www.youtube.com/watch?v=fGwPjLfTuk4', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=fGwPjLfTuk4'}]","[{'type': 'rich_text', 'block_id': 'Ti2WF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.youtube.com/watch?v=fGwPjLfTuk4'}, {'type': 'text', 'text': ' I love this guy from brasil, not just because he is playing an argentinean song hahaha .... he is great!'}]}]}]",,,1620988272.008,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620990748.0116,U01S1CWGTU4,Wow!!!! :raised_hands:,c7c8dfd5-680d-4105-9fc2-4c4bfff4379c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '09076999792d', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1868032103895_09076999792d539af81c_72.png', 'first_name': '', 'real_name': 'Antonio Saleme Sastre', 'display_name': 'Antonio Saleme Sastre', 'team': 'T01RBRV5F7H', 'name': 'salemesastre', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '9xcGN', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Wow!!!! '}, {'type': 'emoji', 'name': 'raised_hands'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620991804.0118,U01RW140HBP,:heart: beautiful,348d844e-f83c-433f-a7b2-72857eff1c4c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'tY=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'heart'}, {'type': 'text', 'text': ' beautiful'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620991863.012,U01RW140HBP,"this is not the first time in this course i have yearned to explore some countries in the continent of africa, but i guess now i should add Mali to the list :slightly_smiling_face:",3ab7474e-38df-4e9d-95b5-13a688062a48,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'wzR', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'this is not the first time in this course i have yearned to explore some countries in the continent of africa, but i guess now i should add Mali to the list '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620992790.0122,U01RRV4JX6Z,"I always wanted to go to Mali for the music and also their fabulous ancient culture (Timbuktu), but unfortunately they are amidst a terrible war, I think",8b5fb8ee-e3ba-4e99-a99f-206cad6ac876,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'WB5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I always wanted to go to Mali for the music and also their fabulous ancient culture (Timbuktu), but unfortunately they are amidst a terrible war, I think'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620992857.0124,U01RRV4JX6Z,Next to my house there is a bookshop called Timbooktu,4d7b5924-c34b-47a5-ae27-b1140e74b7c9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Ew=el', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Next to my house there is a bookshop called Timbooktu'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993037.0126,U01RW140HBP,"i didnt know there was a war going on :disappointed:
great news about the bookshop though - can you take a photo next time youre passing? i love book shops",adfe2da1-c7ca-48cc-8264-b253445cc16e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'd4cMo', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i didnt know there was a war going on '}, {'type': 'emoji', 'name': 'disappointed'}, {'type': 'text', 'text': '\ngreat news about the bookshop though - can you take a photo next time youre passing? i love book shops'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993180.0128,U01RRV4JX6Z,"Me too! Have you been to ""Curious Fox"" when here in Berlin?",eba80bf5-33ad-4ad1-b834-da4144202ed3,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'O113s', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Me too! Have you been to ""Curious Fox"" when here in Berlin?'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993273.013,U01RW140HBP,i did! my first airbnb  in berlin was not too far from there,95b3d9d9-2f5b-4a47-968a-c3071c3e6d00,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '0OQ=V', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i did! my first airbnb  in berlin was not too far from there'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993368.0132,U01RW140HBP,im heading to hay on wye during my break between bootcamps … it has 1500 people and 20+ bookshops :slightly_smiling_face:,43ce8462-b91a-40c6-8f06-89c9d89fb9d4,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'aQce', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'im heading to hay on wye during my break between bootcamps … it has 1500 people and 20+ bookshops '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993494.0134,U01RRV4JX6Z,"Amazing! Buenos Aires is another paradise what regards bookshops per capita, right <@U01S1CWGTU4> ?",b6ddb145-5a8b-446c-9c16-6ffb66afd165,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'BwM', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Amazing! Buenos Aires is another paradise what regards bookshops per capita, right '}, {'type': 'user', 'user_id': 'U01S1CWGTU4'}, {'type': 'text', 'text': ' ?'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620993528.0136,U01RW140HBP,cool !,96c2a6b2-fffd-4ff3-8fc3-0268737fd1b9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'VV3O', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'cool !'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,,,,,,,music
message,,1620994966.0138,U01S1CWGTU4,I think so. There is a beautiful one in a ex theater,,,,,,,"[{'type': 'rich_text', 'block_id': 'vLHBg', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I think so. There is a beautiful one in a ex theater'}]}]}]",,,1620989939.011,,,,,,,,,U01RRV4JX6Z,"[{'id': 'F021UMUHZ61', 'created': 1620994946, 'timestamp': 1620994946, 'name': 'ateneo.jpeg', 'title': 'ateneo.jpeg', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U01S1CWGTU4', 'editable': False, 'size': 424046, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021UMUHZ61/ateneo.jpeg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021UMUHZ61/download/ateneo.jpeg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_64.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_80.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_360.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 241, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_480.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 321, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_160.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_720.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720_w': 720, 'thumb_720_h': 482, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_800.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_800_w': 800, 'thumb_800_h': 536, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F021UMUHZ61-430fcef9f6/ateneo_960.jpg?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_960_w': 960, 'thumb_960_h': 643, 'original_w': 1023, 'original_h': 685, 'thumb_tiny': 'AwAgADCoY8HBU0oQHqCKsAknjn8aTIJ5JI747Vnc0ICqAdaAqYyCfzpJ1ycqpAwOaWBQCd6nBHFHS4dQMYz0JoWMlhhTU+eW5PoAe9I7HIB/nwaAEDZOOQB6UjvgdsA5xSROCOOtMmIJBGc9waEgbJfKkkjBJAB6D1prxvGgbO5fantcjCFQM+hppuP9HYHGWpiuIpyo/uHmgnAZabDwOCfwFErAsaLDP//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S1CWGTU4/F021UMUHZ61/ateneo.jpeg', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F021UMUHZ61-dc81d89c17', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,,music
