type,subtype,ts,user,text,inviter,client_msg_id,team,user_team,source_team,user_profile,blocks,thread_ts,parent_user_id,reactions,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,attachments,files,upload,display_as_bot,edited,channel_name
message,,1620729871.011,U01RSRE0N3D,"No need to draft a pitch, just an outline. Be sure you can answer the following questions:
1. Which advanced analysis or data scientist techniques will you be applying?
2. Do you have a specific research question or hypothesis you want to test? If yes, what is it?
3. What potential challenges are you anticipating?",,e6b52ffd-6083-42f6-9acb-63b2bf268f12,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Lmqte', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'No need to draft a pitch, just an outline. Be sure you can answer the following questions:\n1. Which advanced analysis or data scientist techniques will you be applying?\n2. Do you have a specific research question or hypothesis you want to test? If yes, what is it?\n3. What potential challenges are you anticipating?'}]}]}]",1620729257.0104,U01RN7BVD1C,"[{'name': '+1', 'users': ['U01RN7BVD1C', 'U01S0P26NKD', 'U01RW140HBP', 'U01SK96QF5E'], 'count': 4}]",,,,,,,,,,,,,,finalproject
message,,1620730470.0113,U01RN7BVD1C,"Perfect, thank you!",,524c04d8-0ec2-423b-adb8-29659ffb8c22,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '55e0c1b57456', 'image_72': 'https://avatars.slack-edge.com/2021-03-20/1882033802643_55e0c1b574562994417f_72.jpg', 'first_name': 'Josephine', 'real_name': 'Josephine Biedermann', 'display_name': 'Phine', 'team': 'T01RBRV5F7H', 'name': 'josephinebiedermann', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'tuQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Perfect, thank you!'}]}]}]",1620729257.0104,U01RN7BVD1C,,,,,,,,,,,,,,,finalproject
message,,1620737230.0117,U01SJKB2MG8,regarding 3. in particular: _How hard/easy do you think it will be to get the data? Do you already have some?_,,7d1df4a6-7cf8-40ad-bb67-e85b006927c7,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'iqH7K', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'regarding 3. in particular: '}, {'type': 'text', 'text': 'How hard/easy do you think it will be to get the data? Do you already have some?', 'style': {'italic': True}}]}]}]",1620729257.0104,U01RN7BVD1C,,,,,,,,,,,,,,,finalproject
message,,1620754956.0135,U01S133DZ9A,"Call out for data:  Looking for *transcripts of customer interactions* on the phone or with a chatbot - if you come across anything, let me know",,40116364-870a-40b2-a14c-109c3ade8392,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'adb8b81e55b5', 'image_72': 'https://avatars.slack-edge.com/2021-03-23/1887337161925_adb8b81e55b5ac488cf1_72.jpg', 'first_name': 'Simon', 'real_name': 'Simon Data', 'display_name': 'Simon Data', 'team': 'T01RBRV5F7H', 'name': 'simples707data', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'IKHtP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Call out for data:  Looking for '}, {'type': 'text', 'text': 'transcripts of customer interactions', 'style': {'bold': True}}, {'type': 'text', 'text': ' on the phone or with a chatbot - if you come across anything, let me know'}]}]}]",1620754956.0135,,,4.0,2.0,1620820748.0191,"['U01RW140HBP', 'U01S133DZ9A']","[{'user': 'U01RW140HBP', 'ts': '1620806994.018300'}, {'user': 'U01RW140HBP', 'ts': '1620807056.018500'}, {'user': 'U01RW140HBP', 'ts': '1620810632.018800'}, {'user': 'U01S133DZ9A', 'ts': '1620820748.019100'}]",0.0,0.0,,,,,,,finalproject
message,channel_join,1620640182.0006,U01RXCQHMHT,<@U01RXCQHMHT> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640183.0008,U01S7BM4N81,<@U01S7BM4N81> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640183.001,U01S133DZ9A,<@U01S133DZ9A> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640183.0012,U01S7KCL3DF,<@U01S7KCL3DF> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640184.0014,U01RNEU3SNA,<@U01RNEU3SNA> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640184.0016,U01RVSTNRRT,<@U01RVSTNRRT> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640184.0018,U01RV3K524T,<@U01RV3K524T> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640184.002,U01RS9Y6UJH,<@U01RS9Y6UJH> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640184.0022,U01RKN0EGDV,<@U01RKN0EGDV> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640185.0024,U01SK96QF5E,<@U01SK96QF5E> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640185.0026,U01S79YDELR,<@U01S79YDELR> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640185.0028,U01RN7BVD1C,<@U01RN7BVD1C> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640186.003,U01S6LCPM0C,<@U01S6LCPM0C> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640186.0032,U01S0P26NKD,<@U01S0P26NKD> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640186.0034,U01RP2K1606,<@U01RP2K1606> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640186.0036,U01S65G72SY,<@U01S65G72SY> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640187.0038,U01RRV4JX6Z,<@U01RRV4JX6Z> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640187.004,U01S081EULS,<@U01S081EULS> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640187.0042,U01S0E0MRJ7,<@U01S0E0MRJ7> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640187.0044,U01S1CWGTU4,<@U01S1CWGTU4> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640188.0046,U01S0MFJ3HR,<@U01S0MFJ3HR> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640188.0048,U01SD3CDH9P,<@U01SD3CDH9P> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640188.005,U01RW2X7S9Z,<@U01RW2X7S9Z> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640188.0052,U01S6L7HLUC,<@U01S6L7HLUC> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,channel_join,1620640204.0054,U01RW140HBP,<@U01RW140HBP> has joined the channel,U01RSRE0N3D,,,,,,,,,,,,,,,,,,,,,,,finalproject
message,,1620640364.0059,U01S7BM4N81,Any collab experts here? :slightly_smiling_face: I am running into issues with an object identification model,,34f05050-4356-4328-912a-80f1fa11e6e7,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'n+D4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Any collab experts here? '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}, {'type': 'text', 'text': ' I am running into issues with an object identification model'}]}]}]",1620640364.0059,,,8.0,2.0,1620645571.0081,"['U01RW140HBP', 'U01S7BM4N81']","[{'user': 'U01RW140HBP', 'ts': '1620640747.006400'}, {'user': 'U01S7BM4N81', 'ts': '1620645359.006600'}, {'user': 'U01S7BM4N81', 'ts': '1620645400.006800'}, {'user': 'U01S7BM4N81', 'ts': '1620645418.007100'}, {'user': 'U01S7BM4N81', 'ts': '1620645430.007300'}, {'user': 'U01RW140HBP', 'ts': '1620645433.007500'}, {'user': 'U01S7BM4N81', 'ts': '1620645480.007700'}, {'user': 'U01RW140HBP', 'ts': '1620645571.008100'}]",0.0,0.0,,,,,,,finalproject
message,,1620640747.0064,U01RW140HBP,"im certainly not an expert but happy to try to help, do you want to give us some context  or share the colab so far?",,210d5a28-d10f-4f1c-b8d0-874f25c8251f,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'eSK+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'im certainly not an expert but happy to try to help, do you want to give us some context  or share the colab so far?'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,,,,,,finalproject
message,,1620645359.0066,U01S7BM4N81,"yes, I’ll send it later :slightly_smiling_face:",,364fe571-ef50-4078-a365-39029be33921,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '4/g1', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yes, I’ll send it later '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,,,,,,finalproject
message,,1620645400.0068,U01S7BM4N81,<https://colab.research.google.com/drive/1j1JRC5ObXrRRCFKdO_gkwd6HrbOA5UnJ?usp=sharing> - easier than expected &lt;&lt;,,b3443206-f456-471b-b439-4dd2d17d8e6c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Bu+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://colab.research.google.com/drive/1j1JRC5ObXrRRCFKdO_gkwd6HrbOA5UnJ?usp=sharing'}, {'type': 'text', 'text': ' - easier than expected <<'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,"[{'title': 'Google Colaboratory', 'title_link': 'https://colab.research.google.com/drive/1j1JRC5ObXrRRCFKdO_gkwd6HrbOA5UnJ?usp=sharing', 'fallback': 'Google Colaboratory', 'image_url': 'https://colab.research.google.com/img/colab_favicon_256px.png', 'from_url': 'https://colab.research.google.com/drive/1j1JRC5ObXrRRCFKdO_gkwd6HrbOA5UnJ?usp=sharing', 'image_width': 250, 'image_height': 250, 'image_bytes': 4534, 'service_icon': 'https://colab.research.google.com/img/favicon.ico?vrz=colab-20210506-060122-RC00_372298824', 'service_name': 'colab.research.google.com', 'id': 1, 'original_url': 'https://colab.research.google.com/drive/1j1JRC5ObXrRRCFKdO_gkwd6HrbOA5UnJ?usp=sharing'}]",,,,,finalproject
message,,1620645418.0071,U01S7BM4N81,I have trouble with part 6 - Train the model. Collab just doesnt do it,,9af16912-abf9-4f21-8eb1-ee543351655c,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'MHb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I have trouble with part 6 - Train the model. Collab just doesnt do it'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,,,,,,finalproject
message,,1620645430.0073,U01S7BM4N81,Here is the error log,,a718f9e5-f99f-4659-901c-cf638149eac0,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'G/0P', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Here is the error log'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,,,,,,finalproject
message,,1620645433.0075,U01RW140HBP,hmmm ill check it out!,,facae6a6-895b-4ff8-ba74-3108e6b30275,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'qv=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hmmm ill check it out!'}]}]}]",1620640364.0059,U01S7BM4N81,,,,,,,,,,,,,,,finalproject
message,,1620645480.0077,U01S7BM4N81,,,,,,,,,1620640364.0059,U01S7BM4N81,,,,,,,,,,,"[{'id': 'F021KPCMVE0', 'created': 1620645478, 'timestamp': 1620645478, 'name': 'error collab.rtf', 'title': 'error collab.rtf', 'mimetype': 'text/rtf', 'filetype': 'rtf', 'pretty_type': 'Rich Text File', 'user': 'U01S7BM4N81', 'editable': False, 'size': 12096, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021KPCMVE0/error_collab.rtf?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F021KPCMVE0/download/error_collab.rtf?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S7BM4N81/F021KPCMVE0/error_collab.rtf', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F021KPCMVE0-6c00bb73b1', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,finalproject
message,,1620645571.0081,U01RW140HBP,thanks thamo - afternoon challenge!,,f908478f-c8ac-476c-a58e-f459f12328af,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '4aU', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'thanks thamo - afternoon challenge!'}]}]}]",1620640364.0059,U01S7BM4N81,"[{'name': 'fast_parrot', 'users': ['U01S7BM4N81'], 'count': 1}]",,,,,,,,,,,,,,finalproject
